Ticker,Company,Pattern,Start Date,End Date,Width,API Start Date,API End Date,Breakout Date,Have Data
,WIG-LEKI,descending_triangle,2023-04-26,2023-05-24,28,2023-02-01,2023-08-16,,False
ASE,ASSECOSEE (ASE),downtrend,2023-05-16,2023-06-29,44,2023-01-04,2023-11-08,,False
CRJ,CREEPYJAR (CRJ),support,2023-06-03,2023-06-27,24,2023-03-23,2023-09-07,,False
CRJ,CREEPYJAR (CRJ),uptrend,2023-03-01,2023-06-27,118,2022-03-12,2024-06-15,,False
PXM,POLIMEXMS (PXM),resistance,2023-04-21,2023-05-24,33,2023-01-12,2023-08-31,,False
PXM,POLIMEXMS (PXM),downtrend,2023-04-17,2023-07-04,78,2022-08-26,2024-02-23,,False
RBW,RAINBOW (RBW),uptrend,2023-05-08,2023-07-03,56,2022-11-21,2023-12-18,,False
SFS,SFINKS (SFS),uptrend,2023-04-26,2023-06-29,64,2022-10-16,2024-01-07,,False
,WIG-ODZIEZ,uptrend,2023-05-19,2023-07-03,45,2023-01-04,2023-11-15,,False
DVL,DEVELIA (DVL),double_top,2023-05-06,2023-05-17,11,2023-04-03,2023-06-19,7/4/2023,False
BAH,BAHOLDING (BAH),double_bottom,2023-03-25,2023-04-17,23,2023-01-15,2023-06-25,7/4/2023,False
LSI,LSISOFT (LSI),rising_wedge,2022-11-09,2023-02-01,84,2022-03-02,2023-10-11,7/4/2023,False
BAH,BAHOLDING (BAH),rising_wedge,2023-06-17,2023-06-30,13,2023-05-09,2023-08-08,7/4/2023,False
CLN,CLNPHARMA (CLN),rising_wedge,2023-04-28,2023-05-19,21,2023-02-24,2023-07-21,,False
BAH,BAHOLDING (BAH),triangle,2023-06-13,2023-06-28,15,2023-04-29,2023-08-12,7/4/2023,False
COG,COGNOR (COG),double_bottom,2023-06-09,2023-06-22,13,2023-05-01,2023-07-31,7/4/2023,False
DVL,DEVELIA (DVL),double_top,2023-06-11,2023-06-23,12,2023-05-06,2023-07-29,7/4/2023,False
ETFBM40TR,ETFBM40TR,double_top,2023-01-19,2023-02-10,22,2022-11-14,2023-04-17,7/4/2023,False
,WIG-NRCHOM,double_top,2023-05-01,2023-05-16,15,2023-03-17,2023-06-30,7/4/2023,False
LSI,LSISOFT (LSI),h&s_top,2023-03-13,2023-04-07,25,2022-12-28,2023-06-21,7/4/2023,False
CLN,CLNPHARMA (CLN),rising_wedge,2023-05-11,2023-06-08,28,2023-02-16,2023-08-31,,False
IPO,INTERSPPL (IPO),double_bottom,2023-06-18,2023-07-03,15,2023-05-04,2023-08-17,7/4/2023,False
DBC,DEBICA (DBC),rising_wedge,2023-05-17,2023-06-07,21,2023-03-15,2023-08-09,7/4/2023,False
CAR,INTERCARS (CAR),double_bottom,2023-04-19,2023-04-27,8,2023-03-26,2023-05-21,7/4/2023,False
GPW,GPW,falling_wedge,2023-02-09,2023-02-23,14,2022-12-29,2023-04-06,7/4/2023,False
ATT,GRUPAAZOTY (ATT),downtrend,2023-03-31,2023-06-30,91,2022-07-01,2024-03-29,,False
PZU,PZU,uptrend,2023-05-20,2023-07-03,44,2023-01-08,2023-11-12,,False
PZU,PZU,uptrend,2023-05-11,2023-07-03,53,2022-12-03,2023-12-09,,False
SNX,SUNEX (SNX),downtrend,2023-05-16,2023-06-27,42,2023-01-10,2023-10-31,,False
STP,STALPROD (STP),uptrend,2022-12-07,2023-03-27,110,2022-01-11,2024-02-20,,False
PKO,PKOBP (PKO),rising_wedge,2023-04-18,2023-06-16,59,2022-10-23,2023-12-10,,False
DVL,DEVELIA (DVL),rising_wedge,2023-04-09,2023-05-08,29,2023-01-12,2023-08-03,7/3/2023,False
,WIG-NRCHOM,rising_wedge,2022-11-10,2023-02-22,104,2022-01-02,2023-12-31,7/3/2023,False
PKP,PKPCARGO (PKP),h&s_top,2023-05-17,2023-06-05,19,2023-03-21,2023-08-01,,False
PKO,PKOBP (PKO),rising_wedge,2023-05-17,2023-06-12,26,2023-02-28,2023-08-29,,False
GIF,GAMFACTOR (GIF),double_top,2023-05-27,2023-06-06,10,2023-04-27,2023-07-06,7/3/2023,False
,WIG-BUDOW,rising_wedge,2022-12-31,2023-03-10,69,2022-06-07,2023-10-03,7/3/2023,False
K2H,K2HOLDING (K2H),rising_wedge,2023-05-18,2023-06-29,42,2023-01-12,2023-11-02,,False
K2H,K2HOLDING (K2H),rising_wedge,2023-05-14,2023-06-15,32,2023-02-07,2023-09-19,,False
PHN,PHN,double_bottom,2023-04-12,2023-06-02,51,2022-11-10,2023-11-02,,False
PKO,PKOBP (PKO),double_top,2023-06-13,2023-06-20,7,2023-05-23,2023-07-11,,False
PKO,PKOBP (PKO),double_top,2023-04-22,2023-04-28,6,2023-04-04,2023-05-16,7/3/2023,False
,WIG-BANKI,double_top,2023-04-22,2023-04-28,6,2023-04-04,2023-05-16,7/3/2023,False
ING,INGBSK (ING),double_bottom,2023-04-05,2023-05-08,33,2022-12-27,2023-08-15,7/3/2023,False
ETFBM40TR,ETFBM40TR,double_top,2023-01-15,2023-01-25,10,2022-12-16,2023-02-24,7/3/2023,False
MWIG40,MWIG40,double_top,2023-02-15,2023-03-02,15,2023-01-01,2023-04-16,7/3/2023,False
,WIG-MOTO,double_top,2023-03-22,2023-04-04,13,2023-02-11,2023-05-13,,False
CAR,INTERCARS (CAR),double_bottom,2023-05-11,2023-05-22,11,2023-04-08,2023-06-24,7/3/2023,False
AMC,AMICA (AMC),descending_triangle,2023-06-13,2023-06-27,14,2023-05-02,2023-08-08,,False
,WIG-MOTO,double_bottom,2023-05-09,2023-05-19,10,2023-04-09,2023-06-18,7/3/2023,False
,WIG-MOTO,h&s_bottom,2023-05-05,2023-05-15,10,2023-04-05,2023-06-14,7/3/2023,False
,WIG-MOTO,inverted_triangle,2023-04-28,2023-05-11,13,2023-03-20,2023-06-19,7/3/2023,False
WWL,WAWEL (WWL),rising_wedge,2023-05-11,2023-05-23,12,2023-04-05,2023-06-28,7/3/2023,False
SWIG80,SWIG80,rising_wedge,2023-03-23,2023-04-06,14,2023-02-09,2023-05-18,7/3/2023,False
,WIG-MOTO,double_bottom,2023-04-18,2023-04-25,7,2023-03-28,2023-05-16,7/3/2023,False
ZAP,PULAWY (ZAP),descending_channel,2023-06-13,2023-06-26,13,2023-05-05,2023-08-04,7/3/2023,False
,WIG-BUDOW,descending_triangle,2023-05-12,2023-05-30,18,2023-03-19,2023-07-23,7/3/2023,False
BAH,BAHOLDING (BAH),resistance,2023-02-17,2023-04-25,67,2022-07-31,2023-11-12,,False
DAT,DATAWALK (DAT),downtrend,2023-03-25,2023-06-19,86,2022-07-10,2024-03-03,,False
MIR,MIRACULUM (MIR),downtrend,2023-04-19,2023-06-21,63,2022-10-12,2023-12-27,,False
VTL,VISTAL (VTL),vertical_run_up,2023-05-24,2023-05-29,5,2023-05-09,2023-06-13,6/30/2023,False
VTL,VISTAL (VTL),rising_wedge,2023-05-28,2023-06-20,23,2023-03-20,2023-08-28,6/30/2023,False
VTL,VISTAL (VTL),vertical_run_up,2023-06-09,2023-06-13,4,2023-05-28,2023-06-25,6/30/2023,False
ALR,ALIOR (ALR),double_top,2023-05-11,2023-06-20,40,2023-01-11,2023-10-18,,False
KRU,KRUK (KRU),rising_wedge,2023-04-20,2023-06-28,69,2022-09-25,2024-01-21,,False
RBW,RAINBOW (RBW),triangle,2023-06-16,2023-07-03,17,2023-04-26,2023-08-23,,False
DAD,DADELO (DAD),rising_wedge,2023-05-16,2023-06-22,37,2023-01-25,2023-10-11,,False
KRU,KRUK (KRU),double_top,2023-05-09,2023-06-08,30,2023-02-08,2023-09-06,,False
R22,R22,double_top,2023-06-15,2023-06-27,12,2023-05-10,2023-08-02,,False
PCF,PCFGROUP (PCF),ascending_triangle,2023-04-11,2023-05-31,50,2022-11-12,2023-10-28,6/30/2023,False
,WIG-SPOZYW,h&s_top,2023-02-27,2023-04-04,36,2022-11-11,2023-07-21,,False
PHR,PHARMENA (PHR),double_top,2023-04-22,2023-05-09,17,2023-03-02,2023-06-29,6/30/2023,False
PHR,PHARMENA (PHR),rising_wedge,2023-03-24,2023-04-21,28,2022-12-30,2023-07-14,6/30/2023,False
KRU,KRUK (KRU),h&s_top,2023-06-01,2023-06-20,19,2023-04-05,2023-08-16,,False
ING,INGBSK (ING),rising_wedge,2023-05-22,2023-06-27,36,2023-02-03,2023-10-13,,False
ZEP,ZEPAK (ZEP),double_bottom,2023-05-15,2023-06-01,17,2023-03-25,2023-07-22,6/30/2023,False
AGT,AGROTON (AGT),triangle,2023-06-04,2023-06-22,18,2023-04-11,2023-08-15,,False
AGT,AGROTON (AGT),descending_triangle,2023-06-06,2023-06-26,20,2023-04-07,2023-08-25,,False
TRK,TRAKCJA (TRK),falling_wedge,2023-05-17,2023-06-15,29,2023-02-19,2023-09-10,6/30/2023,False
QRS,QUERCUS (QRS),rising_wedge,2023-04-27,2023-05-16,19,2023-03-01,2023-07-12,,False
STP,STALPROD (STP),double_top,2023-05-15,2023-05-23,8,2023-04-21,2023-06-16,6/30/2023,False
EUR,EUROCASH (EUR),rising_wedge,2023-06-09,2023-06-28,19,2023-04-13,2023-08-24,6/30/2023,False
,WIG-LEKI,triangle,2023-05-26,2023-06-29,34,2023-02-13,2023-10-09,,False
SWIG80,SWIG80,descending_triangle,2023-04-26,2023-05-08,12,2023-03-21,2023-06-13,6/30/2023,False
MON,MONNARI (MON),downtrend,2023-05-18,2023-06-28,41,2023-01-15,2023-10-29,,False
MON,MONNARI (MON),downtrend,2023-05-08,2023-06-23,46,2022-12-21,2023-11-08,,False
APR,AUTOPARTN (APR),double_top,2023-05-02,2023-06-13,42,2022-12-27,2023-10-17,,False
APR,AUTOPARTN (APR),double_top,2023-04-21,2023-05-12,21,2023-02-17,2023-07-14,,False
APR,AUTOPARTN (APR),double_top,2023-03-21,2023-04-12,22,2023-01-14,2023-06-17,,False
AML,ALUMETAL (AML),h&s_top,2023-04-11,2023-05-19,38,2022-12-18,2023-09-10,,False
INK,INSTALKRK (INK),rising_wedge,2023-01-02,2023-04-03,91,2022-04-04,2024-01-01,6/29/2023,False
MWIG40,MWIG40,double_top,2023-06-01,2023-06-23,22,2023-03-27,2023-08-28,,False
FRO,FERRO (FRO),falling_wedge,2023-05-28,2023-06-14,17,2023-04-07,2023-08-04,,False
INK,INSTALKRK (INK),h&s_top,2023-04-08,2023-04-26,18,2023-02-13,2023-06-19,6/29/2023,False
ETFBM40TR,ETFBM40TR,double_top,2023-02-15,2023-03-02,15,2023-01-01,2023-04-16,6/29/2023,False
XTB,XTB,triangle,2023-06-15,2023-06-29,14,2023-05-04,2023-08-10,,False
APR,AUTOPARTN (APR),resistance,2023-05-07,2023-06-13,37,2023-01-16,2023-10-02,,False
BAH,BAHOLDING (BAH),downtrend,2023-05-17,2023-06-27,41,2023-01-14,2023-10-28,,False
EUR,EUROCASH (EUR),uptrend,2023-04-26,2023-06-28,63,2022-10-19,2024-01-03,,False
OPN,OPONEO.PL (OPN),support,2023-05-28,2023-06-29,32,2023-02-21,2023-10-03,,False
ELT,ELEKTROTI (ELT),double_top,2023-04-17,2023-05-11,24,2023-02-04,2023-07-22,6/28/2023,False
ATR,ATREM (ATR),vertical_run_up,2023-06-13,2023-06-20,7,2023-05-23,2023-07-11,,False
MLS,MLSYSTEM (MLS),h&s_top,2023-04-21,2023-05-09,18,2023-02-26,2023-07-02,,False
MLS,MLSYSTEM (MLS),rising_wedge,2022-12-02,2023-03-06,94,2022-02-23,2023-12-13,6/28/2023,False
MLS,MLSYSTEM (MLS),rising_wedge,2022-12-02,2023-02-07,67,2022-05-15,2023-08-27,6/28/2023,False
K2H,K2HOLDING (K2H),double_top,2023-04-24,2023-05-08,14,2023-03-13,2023-06-19,6/28/2023,False
DBC,DEBICA (DBC),rising_wedge,2023-05-17,2023-06-08,22,2023-03-12,2023-08-13,,False
DBC,DEBICA (DBC),double_top,2023-02-24,2023-03-07,11,2023-01-22,2023-04-09,6/28/2023,False
QRS,QUERCUS (QRS),rising_wedge,2023-05-12,2023-06-16,35,2023-01-27,2023-09-29,,False
SVRS,SILVAIR-REGS (SVRS),double_bottom,2023-06-03,2023-06-12,9,2023-05-07,2023-07-09,,False
TRK,TRAKCJA (TRK),falling_wedge,2023-06-01,2023-06-15,14,2023-04-20,2023-07-27,6/28/2023,False
AMC,AMICA (AMC),uptrend,2023-05-02,2023-06-22,51,2022-11-30,2023-11-22,,False
EUR,EUROCASH (EUR),resistance,2023-05-31,2023-06-23,23,2023-03-23,2023-08-31,,False
QRS,QUERCUS (QRS),uptrend,2023-04-20,2023-06-16,57,2022-10-31,2023-12-04,,False
SKH,SKARBIEC (SKH),resistance,2023-04-06,2023-05-05,29,2023-01-09,2023-07-31,,False
TRK,TRAKCJA (TRK),support,2023-02-22,2023-06-22,120,2022-02-27,2024-06-16,,False
,WIG-BUDOW,uptrend,2023-04-26,2023-06-28,63,2022-10-19,2024-01-03,,False
WIGDIV,WIGDIV,uptrend,2023-05-15,2023-06-28,44,2023-01-03,2023-11-07,,False
,WIG-LEKI,uptrend,2023-04-24,2023-06-23,60,2022-10-26,2023-12-20,,False
MSZ,MOSTALZAB (MSZ),rising_wedge,2023-03-03,2023-05-19,77,2022-07-15,2024-01-05,6/27/2023,False
MSZ,MOSTALZAB (MSZ),rising_wedge,2023-02-14,2023-05-19,94,2022-05-08,2024-02-25,6/27/2023,False
MAB,MABION (MAB),double_bottom,2023-04-25,2023-06-22,58,2022-11-02,2023-12-13,,False
MON,MONNARI (MON),triangle,2023-05-08,2023-06-23,46,2022-12-21,2023-11-08,,False
K2H,K2HOLDING (K2H),double_top,2023-02-13,2023-02-24,11,2023-01-11,2023-03-29,6/27/2023,False
MON,MONNARI (MON),triangle,2023-05-18,2023-06-28,41,2023-01-15,2023-10-29,,False
OPL,ORANGEPL (OPL),h&s_top,2023-06-02,2023-06-19,17,2023-04-12,2023-08-09,,False
DOM,DOMDEV (DOM),double_top,2023-05-12,2023-05-22,10,2023-04-12,2023-06-21,6/27/2023,False
MON,MONNARI (MON),triangle,2023-06-04,2023-06-23,19,2023-04-08,2023-08-19,,False
BDX,BUDIMEX (BDX),rising_wedge,2023-06-08,2023-06-20,12,2023-05-03,2023-07-26,,False
AMC,AMICA (AMC),rising_wedge,2023-04-30,2023-06-16,47,2022-12-10,2023-11-04,,False
LEN,LENA (LEN),falling_wedge,2023-04-19,2023-04-28,9,2023-03-23,2023-05-25,6/27/2023,False
AMB,AMBRA (AMB),uptrend,2023-04-05,2023-05-29,54,2022-10-25,2023-11-07,,False
ABS,ASSECOBS (ABS),uptrend,2023-03-09,2023-06-22,105,2022-04-28,2024-05-02,,False
MON,MONNARI (MON),uptrend,2023-03-25,2023-06-16,83,2022-07-19,2024-02-20,,False
OPL,ORANGEPL (OPL),support,2023-05-14,2023-06-23,40,2023-01-14,2023-10-21,,False
SWIG80,SWIG80,uptrend,2023-02-22,2023-06-22,120,2022-02-27,2024-06-16,,False
MIL,MILLENNIUM (MIL),rising_wedge,2022-11-22,2023-02-17,87,2022-03-06,2023-11-05,,False
TRK,TRAKCJA (TRK),descending_triangle,2023-02-22,2023-06-22,120,2022-02-27,2024-06-16,,False
ELT,ELEKTROTI (ELT),double_top,2023-05-22,2023-05-31,9,2023-04-25,2023-06-27,6/26/2023,False
DOM,DOMDEV (DOM),double_top,2023-04-27,2023-05-09,12,2023-03-22,2023-06-14,,False
LVC,LIVECHAT (LVC),rising_wedge,2023-01-20,2023-02-13,24,2022-11-09,2023-04-26,6/26/2023,False
ANR,ANSWEAR (ANR),double_top,2023-04-30,2023-05-10,10,2023-03-31,2023-06-09,,False
ICE,MEDINICE (ICE),double_bottom,2023-05-14,2023-05-30,16,2023-03-27,2023-07-17,6/26/2023,False
DBC,DEBICA (DBC),ascending_triangle,2023-06-08,2023-06-21,13,2023-04-30,2023-07-30,,False
ASB,ASBIS (ASB),falling_wedge,2023-06-01,2023-06-20,19,2023-04-05,2023-08-16,,False
ANR,ANSWEAR (ANR),double_top,2023-04-12,2023-04-21,9,2023-03-16,2023-05-18,,False
DOM,DOMDEV (DOM),h&s_top,2023-05-15,2023-06-20,36,2023-01-27,2023-10-06,6/26/2023,False
GPW,GPW,rising_wedge,2023-05-02,2023-05-26,24,2023-02-19,2023-08-06,,False
GPW,GPW,rising_wedge,2023-05-06,2023-06-06,31,2023-02-02,2023-09-07,,False
ANR,ANSWEAR (ANR),support,2023-04-28,2023-05-25,27,2023-02-06,2023-08-14,,False
GPW,GPW,uptrend,2023-05-03,2023-06-21,49,2022-12-07,2023-11-15,,False
MRB,MIRBUD (MRB),uptrend,2023-02-23,2023-05-25,91,2022-05-26,2024-02-22,,False
MIL,MILLENNIUM (MIL),downtrend,2023-02-28,2023-06-23,115,2022-03-20,2024-06-02,,False
CIE,CIECH (CIE),falling_wedge,2023-04-15,2023-05-30,45,2022-12-01,2023-10-12,6/23/2023,False
EAH,ESOTIQ (EAH),double_top,2023-04-18,2023-04-28,10,2023-03-19,2023-05-28,6/23/2023,False
DOM,DOMDEV (DOM),ascending_channel,2023-05-08,2023-05-22,14,2023-03-27,2023-07-03,6/23/2023,False
,WIG-INFO,flag,2023-04-20,2023-05-08,18,2023-02-25,2023-07-01,6/23/2023,False
,WIG-INFO,uptrend,2023-03-16,2023-06-21,97,2022-05-29,2024-04-07,,False
MON,MONNARI (MON),triangle,2023-04-23,2023-06-16,54,2022-11-12,2023-11-25,,False
ART,ARTIFEX (ART),double_top,2023-03-20,2023-03-27,7,2023-02-27,2023-04-17,6/22/2023,False
SFS,SFINKS (SFS),h&s_bottom,2023-05-29,2023-06-08,10,2023-04-29,2023-07-08,6/22/2023,False
MIL,MILLENNIUM (MIL),double_bottom,2023-06-05,2023-06-14,9,2023-05-09,2023-07-11,6/22/2023,False
OPL,ORANGEPL (OPL),double_top,2023-05-16,2023-06-07,22,2023-03-11,2023-08-12,,False
ICE,MEDINICE (ICE),downtrend,2023-03-10,2023-06-14,96,2022-05-26,2024-03-28,,False
ART,ARTIFEX (ART),rising_wedge,2023-02-10,2023-05-10,89,2022-05-19,2024-02-01,,False
ART,ARTIFEX (ART),rising_wedge,2023-02-14,2023-05-24,99,2022-04-23,2024-03-16,,False
ZRE,ZREMB (ZRE),double_top,2023-05-01,2023-05-17,16,2023-03-14,2023-07-04,,False
MDG,MEDICALG (MDG),vertical_run_up,2023-04-18,2023-04-24,6,2023-03-31,2023-05-12,6/21/2023,False
ALR,ALIOR (ALR),double_top,2023-05-06,2023-06-07,32,2023-01-30,2023-09-11,,False
AML,ALUMETAL (AML),double_top,2023-03-20,2023-04-21,32,2022-12-14,2023-07-26,,False
MAB,MABION (MAB),double_bottom,2023-04-18,2023-06-02,45,2022-12-04,2023-10-15,,False
ACT,ACTION (ACT),double_top,2023-04-30,2023-05-30,30,2023-01-30,2023-08-28,,False
ACT,ACTION (ACT),h&s_top,2023-04-02,2023-05-16,44,2022-11-21,2023-09-25,,False
SLV,SELVITA (SLV),triangle,2023-06-05,2023-06-21,16,2023-04-18,2023-08-08,,False
STX,STALEXP (STX),rising_wedge,2023-05-16,2023-06-14,29,2023-02-18,2023-09-09,,False
CTX,CAPTORTX (CTX),falling_wedge,2023-05-23,2023-06-06,14,2023-04-11,2023-07-18,6/21/2023,False
ACT,ACTION (ACT),resistance,2023-05-08,2023-06-15,38,2023-01-14,2023-10-07,,False
CAR,INTERCARS (CAR),support,2023-05-22,2023-06-20,29,2023-02-24,2023-09-15,,False
,WIG-MOTO,support,2023-05-29,2023-06-21,23,2023-03-21,2023-08-29,,False
TIM,TIM,vertical_run_up,2023-03-25,2023-03-27,2,2023-03-19,2023-04-02,,False
ASB,ASBIS (ASB),rising_wedge,2023-03-04,2023-05-08,65,2022-08-21,2023-11-19,,False
TRK,TRAKCJA (TRK),triangle,2023-04-22,2023-06-15,54,2022-11-11,2023-11-24,,False
MAB,MABION (MAB),rising_wedge,2023-04-04,2023-04-20,16,2023-02-15,2023-06-07,6/20/2023,False
MAB,MABION (MAB),rising_wedge,2023-04-04,2023-04-20,16,2023-02-15,2023-06-07,6/20/2023,False
ASB,ASBIS (ASB),inverted_triangle,2023-04-10,2023-04-25,15,2023-02-24,2023-06-09,,False
ASB,ASBIS (ASB),double_top,2023-04-07,2023-04-25,18,2023-02-12,2023-06-18,,False
GTC,GTC,descending_triangle,2022-11-27,2023-02-13,78,2022-04-07,2023-10-05,6/20/2023,False
CTX,CAPTORTX (CTX),triangle,2023-05-07,2023-06-01,25,2023-02-21,2023-08-15,6/20/2023,False
CTX,CAPTORTX (CTX),ascending_triangle,2023-05-07,2023-05-25,18,2023-03-14,2023-07-18,6/20/2023,False
WWL,WAWEL (WWL),ascending_channel,2023-03-26,2023-04-27,32,2022-12-20,2023-08-01,6/20/2023,False
MIR,MIRACULUM (MIR),ascending_triangle,2023-05-23,2023-06-06,14,2023-04-11,2023-07-18,6/20/2023,False
ING,INGBSK (ING),falling_wedge,2023-01-31,2023-03-07,35,2022-10-18,2023-06-20,6/20/2023,False
CTX,CAPTORTX (CTX),triangle,2023-05-20,2023-05-30,10,2023-04-20,2023-06-29,6/20/2023,False
AGT,AGROTON (AGT),uptrend,2023-04-22,2023-06-05,44,2022-12-11,2023-10-15,,False
SNX,SUNEX (SNX),uptrend,2023-04-16,2023-06-16,61,2022-10-15,2023-12-16,,False
SKH,SKARBIEC (SKH),downtrend,2023-04-13,2023-06-12,60,2022-10-15,2023-12-09,,False
SKH,SKARBIEC (SKH),downtrend,2023-03-10,2023-06-12,94,2022-06-01,2024-03-20,,False
TRK,TRAKCJA (TRK),uptrend,2023-04-22,2023-06-15,54,2022-11-11,2023-11-24,,False
CDR,CDPROJEKT (CDR),vertical_run_up,2023-06-12,2023-06-19,7,2023-05-22,2023-07-10,,False
OBL,ORZBIALY (OBL),pennant,2023-05-14,2023-06-19,36,2023-01-26,2023-10-05,,False
PLW,PLAYWAY (PLW),falling_wedge,2023-03-30,2023-05-23,54,2022-10-19,2023-11-01,,False
ING,INGBSK (ING),flat_base,2023-03-06,2023-05-12,67,2022-08-17,2023-11-29,,False
,WIG-NRCHOM,rising_wedge,2023-01-15,2023-03-23,67,2022-06-28,2023-10-10,6/19/2023,False
PCF,PCFGROUP (PCF),flat_base,2023-04-18,2023-05-22,34,2023-01-06,2023-09-01,6/19/2023,False
,WIG-NRCHOM,rising_wedge,2023-02-09,2023-04-03,53,2022-09-03,2023-09-09,6/19/2023,False
ING,INGBSK (ING),resistance,2023-03-10,2023-05-24,75,2022-07-28,2024-01-04,,False
CAR,INTERCARS (CAR),uptrend,2023-03-31,2023-06-14,75,2022-08-18,2024-01-25,,False
MRC,MERCATOR (MRC),downtrend,2023-04-07,2023-06-13,67,2022-09-18,2023-12-31,,False
PLW,PLAYWAY (PLW),downtrend,2023-04-04,2023-05-23,49,2022-11-08,2023-10-17,,False
,WIG-UKRAIN,uptrend,2023-05-07,2023-06-16,40,2023-01-07,2023-10-14,,False
MBK,MBANK (MBK),rising_wedge,2023-04-18,2023-06-14,57,2022-10-29,2023-12-02,,False
KTY,KETY (KTY),rising_wedge,2022-12-06,2023-03-14,98,2022-02-15,2024-01-02,6/16/2023,False
ETFBW20LV,ETFBW20LV,vertical_run_up,2023-04-11,2023-04-20,9,2023-03-15,2023-05-17,6/16/2023,False
WIG30,WIG30,flag,2023-04-11,2023-05-24,43,2022-12-03,2023-09-30,,False
WIG20,WIG20,flag,2023-04-11,2023-05-24,43,2022-12-03,2023-09-30,,False
VRG,VRG,triangle,2023-04-23,2023-06-12,50,2022-11-24,2023-11-09,,False
KOM,KOMPUTRON (KOM),double_bottom,2023-04-05,2023-04-20,15,2023-02-19,2023-06-04,6/16/2023,False
STS,SATIS (STS),triangle,2023-04-04,2023-04-24,20,2023-02-03,2023-06-23,6/16/2023,False
LSI,LSISOFT (LSI),rising_wedge,2022-11-30,2023-02-01,63,2022-05-25,2023-08-09,6/16/2023,False
LSI,LSISOFT (LSI),rising_wedge,2022-11-18,2023-02-01,75,2022-04-07,2023-09-14,6/16/2023,False
LSI,LSISOFT (LSI),triangle,2023-02-12,2023-03-08,24,2022-12-02,2023-05-19,6/16/2023,False
VRG,VRG,descending_triangle,2022-12-15,2023-03-28,103,2022-02-09,2024-01-31,6/16/2023,False
AML,ALUMETAL (AML),triangle,2023-05-09,2023-06-08,30,2023-02-08,2023-09-06,,False
STS,SATIS (STS),triangle,2023-05-23,2023-06-08,16,2023-04-05,2023-07-26,6/16/2023,False
ETFBW20TR,ETFBW20TR,rising_wedge,2023-04-01,2023-04-27,26,2023-01-13,2023-07-14,6/16/2023,False
CIE,CIECH (CIE),double_bottom,2023-05-24,2023-06-01,8,2023-04-30,2023-06-25,6/16/2023,False
TEN,TSGAMES (TEN),descending_triangle,2023-05-03,2023-05-18,15,2023-03-19,2023-07-02,6/16/2023,False
ETFBW20TR,ETFBW20TR,double_top,2023-05-05,2023-05-17,12,2023-03-30,2023-06-22,6/16/2023,False
WPL,WIRTUALNA (WPL),double_top,2023-05-05,2023-05-11,6,2023-04-17,2023-05-29,,False
JSW,JSW,double_bottom,2023-05-09,2023-05-15,6,2023-04-21,2023-06-02,6/16/2023,False
ACP,ASSECOPOL (ACP),double_top,2023-05-15,2023-05-24,9,2023-04-18,2023-06-20,6/16/2023,False
WIG20SHORT,WIG20SHORT,double_bottom,2023-04-24,2023-05-01,7,2023-04-03,2023-05-22,6/16/2023,False
ETFBW20ST,ETFBW20ST,descending_channel,2023-04-30,2023-05-24,24,2023-02-17,2023-08-04,,False
WIG20SHORT,WIG20SHORT,descending_channel,2023-04-30,2023-05-24,24,2023-02-17,2023-08-04,,False
AML,ALUMETAL (AML),uptrend,2023-03-14,2023-06-08,86,2022-06-29,2024-02-21,,False
STS,SATIS (STS),downtrend,2023-04-12,2023-06-08,57,2022-10-23,2023-11-26,,False
VRG,VRG,downtrend,2023-05-02,2023-06-14,43,2022-12-24,2023-10-21,,False
,WIG-MOTO,uptrend,2023-03-31,2023-06-14,75,2022-08-18,2024-01-25,,False
DNP,DINOPL (DNP),double_top,2023-01-05,2023-02-01,27,2022-10-16,2023-04-23,6/15/2023,False
ECH,ECHO (ECH),rising_wedge,2023-04-20,2023-06-02,43,2022-12-12,2023-10-09,,False
ZEP,ZEPAK (ZEP),double_top,2023-01-25,2023-02-06,12,2022-12-20,2023-03-14,6/15/2023,False
,WIG-BANKI,rising_wedge,2023-04-18,2023-06-14,57,2022-10-29,2023-12-02,,False
DNP,DINOPL (DNP),rising_wedge,2023-01-31,2023-04-13,72,2022-06-29,2023-11-15,6/15/2023,False
3RG,3RGAMES (3RG),ascending_triangle,2023-04-16,2023-05-17,31,2023-01-13,2023-08-18,6/15/2023,False
11B,11BIT (11B),rising_wedge,2023-05-07,2023-06-08,32,2023-01-31,2023-09-12,,False
KTY,KETY (KTY),h&s_top,2023-02-07,2023-02-21,14,2022-12-27,2023-04-04,6/15/2023,False
OPN,OPONEO.PL (OPN),rising_wedge,2023-04-26,2023-05-26,30,2023-01-26,2023-08-24,,False
PKN,PKNORLEN (PKN),pennant,2023-04-17,2023-05-30,43,2022-12-09,2023-10-06,,False
ZEP,ZEPAK (ZEP),double_bottom,2023-03-22,2023-03-28,6,2023-03-04,2023-04-15,6/15/2023,False
VIN,VINDEXUS (VIN),descending_triangle,2023-06-04,2023-06-15,11,2023-05-02,2023-07-18,6/15/2023,False
ZEP,ZEPAK (ZEP),double_bottom,2023-06-02,2023-06-08,6,2023-05-15,2023-06-26,6/15/2023,False
ATC,ARCTIC (ATC),double_top,2023-05-18,2023-05-26,8,2023-04-24,2023-06-19,6/15/2023,False
WIGTECH,WIGTECH,ascending_triangle,2023-01-19,2023-02-10,22,2022-11-14,2023-04-17,6/15/2023,False
